CASENUM,VE_FORMS,VEH_NO,PER_NO,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,MONTH,MONTHNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SCH_BUS,SCH_BUSNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,ROLLOVER,ROLLOVERNAME,IMPACT1,IMPACT1NAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,AGE,AGENAME,AGE_IM,AGE_IMNAME,SEX,SEXNAME,SEX_IM,SEX_IMNAME,PER_TYP,PER_TYPNAME,DEVTYPE,DEVTYPENAME,DEVMOTOR,DEVMOTORNAME,INJ_SEV,INJ_SEVNAME,INJSEV_IM,INJSEV_IMNAME,SEAT_POS,SEAT_POSNAME,SEAT_IM,SEAT_IMNAME,REST_USE,REST_USENAME,REST_MIS,REST_MISNAME,HELM_USE,HELM_USENAME,HELM_MIS,HELM_MISNAME,AIR_BAG,AIR_BAGNAME,EJECTION,EJECTIONNAME,EJECT_IM,EJECT_IMNAME,DRINKING,DRINKINGNAME,PERALCH_IM,PERALCH_IMNAME,ALC_STATUS,ALC_STATUSNAME,ATST_TYP,ATST_TYPNAME,ALC_RES,ALC_RESNAME,DRUGS,DRUGSNAME,HOSPITAL,HOSPITALNAME,STR_VEH,LOCATION,LOCATIONNAME
202304647771,3,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2012.0,2012,448.0,Toyota,2208.0,Corolla,13.0,Sedan/Saloon,49.0,Toyota,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49032.0,Toyota Corolla,17,17 Years,17,17 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647771,3,1,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2012.0,2012,448.0,Toyota,2208.0,Corolla,13.0,Sedan/Saloon,49.0,Toyota,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49032.0,Toyota Corolla,14,14 Years,14,14 Years,2,Female,2,Female,2,Passenger of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647771,3,2,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2011.0,2011,467.0,Chevrolet,1847.0,Equinox,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20.0,Chevrolet,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,20404.0,Chevrolet Equinox,66,66 Years,66,66 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647771,3,3,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2021.0,2021,472.0,GMC,1859.0,Yukon,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23.0,GMC,15.0,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0.0,Not Applicable,12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,23421.0,GMC Fullsize Jimmy/Yukon,40,40 Years,40,40 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647771,3,3,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2021.0,2021,472.0,GMC,1859.0,Yukon,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23.0,GMC,15.0,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0.0,Not Applicable,12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,23421.0,GMC Fullsize Jimmy/Yukon,15,15 Years,15,15 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647771,3,3,3,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,138,138.11173411,1,January,7,7:00am-7:59am,35,35,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2021.0,2021,472.0,GMC,1859.0,Yukon,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),23.0,GMC,15.0,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0.0,Not Applicable,12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,23421.0,GMC Fullsize Jimmy/Yukon,11,11 Years,11,11 Years,2,Female,2,Female,2,Passenger of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),23,"Second Seat, Right Side",23,"Second Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647772,1,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,138,130.17867369,1,January,12,12:00pm-12:59pm,13,13,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2006.0,2006,515.0,Lexus,2214.0,RX,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),59.0,Lexus,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,1.0,1 Clock Point,0.0,No or Not Reported,59403.0,Lexus RX330/350/400h/450h,74,74 Years,74,74 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,1,Deployed- Front,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle
202304647772,1,2,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,138,130.17867369,1,January,12,12:00pm-12:59pm,13,13,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2021.0,2021,460.0,Ford,1806.0,F-350,60.0,Pickup,12.0,Ford,67.0,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0.0,Not Applicable,13.0,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",13.0,"Class 3: 10,001 - 14,000 lbs. (4,536 - 6,350 kg)",1.0,One Trailer,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,7.0,7 Clock Point,0.0,No or Not Reported,12880.0,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",27,27 Years,27,27 Years,1,Male,1,Male,3,Occupant of a Motor Vehicle Not In- Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647774,1,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,8,Stratum 8 - NLMY PV Minor Injury,46,130.17867369,1,January,21,9:00pm-9:59pm,8,8,34,Ditch,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,2015.0,2015,474.0,Honda,1865.0,CR-V,7.0,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),37.0,Honda,14.0,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,37402.0,Honda CR-V,61,61 Years,61,61 Years,2,Female,2,Female,1,Driver of a Motor Vehicle In-Transport,,,,,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,2,"Deployed- Side (door, seatback)",0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle
202304647783,2,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,1,January,17,5:00pm-5:59pm,10,10,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2017.0,2017,448.0,Toyota,2223.0,Tacoma,60.0,Pickup,49.0,Toyota,34.0,Light Pickup,0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,49472.0,Toyota Tacoma,24,24 Years,24,24 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647783,2,2,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,1,January,17,5:00pm-5:59pm,10,10,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2017.0,2017,482.0,Volkswagen,3137.0,Jetta,13.0,Sedan/Saloon,30.0,Volkswagen,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,30040.0,Volkswagen Jetta/Jetta SportsWagen,16,16 Years,16,16 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,2,"Deployed- Side (door, seatback)",0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647783,2,2,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,46,217.74927367,1,January,17,5:00pm-5:59pm,10,10,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2017.0,2017,482.0,Volkswagen,3137.0,Jetta,13.0,Sedan/Saloon,30.0,Volkswagen,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,30040.0,Volkswagen Jetta/Jetta SportsWagen,8,8 Years,8,8 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,2,"Deployed- Side (door, seatback)",0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647790,2,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,138,217.74927367,1,January,14,2:00pm-2:59pm,20,20,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2010.0,2010,498.0,Hyundai,2459.0,Sonata,13.0,Sedan/Saloon,55.0,Hyundai,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,55033.0,Hyundai Sonata,18,18 Years,18,18 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647790,2,2,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,138,217.74927367,1,January,14,2:00pm-2:59pm,20,20,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2014.0,2014,478.0,Nissan,1904.0,Altima,13.0,Sedan/Saloon,35.0,Nissan/Datsun,4.0,"4-door sedan, hardtop",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,35047.0,Nissan/Datsun Altima,45,45 Years,45,45 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,20,Not Deployed,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647801,2,1,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,6,Stratum 6 - LMY PV Minor Injury,138,52.973715032,1,January,2,2:00am-2:59am,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2020.0,2020,467.0,Chevrolet,1829.0,Camaro,3.0,Coupe,20.0,Chevrolet,2.0,"2-door sedan,hardtop,coupe",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,20009.0,Chevrolet Camaro,37,37 Years,37,37 Years,1,Male,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),11,"Front Seat, Left Side",11,"Front Seat, Left Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,0,0,Occupant of a Motor Vehicle
202304647801,2,1,2,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,6,Stratum 6 - LMY PV Minor Injury,138,52.973715032,1,January,2,2:00am-2:59am,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,2020.0,2020,467.0,Chevrolet,1829.0,Camaro,3.0,Coupe,20.0,Chevrolet,2.0,"2-door sedan,hardtop,coupe",0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0.0,No Trailers,0.0,No Special Use Noted,0.0,Not Applicable,0.0,No Rollover,12.0,12 Clock Point,0.0,No or Not Reported,20009.0,Chevrolet Camaro,43,43 Years,43,43 Years,1,Male,1,Male,2,Passenger of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),13,"Front Seat, Right Side",13,"Front Seat, Right Side",3,Shoulder and Lap Belt Used,0,No Indication of Misuse,20,Not Applicable,7,None Used/Not Applicable,8,Deployed- Combination,0,Not Ejected,0,Not Ejected,8,Not Reported,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,8,Not Reported,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647801,2,2,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,6,Stratum 6 - LMY PV Minor Injury,138,52.973715032,1,January,2,2:00am-2:59am,14,14,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,9999.0,Unknown,476.0,Dodge,99999.0,Unknown,60.0,Pickup,7.0,Dodge,39.0,Unknown (pickup style) light conventional truck type,0.0,Not Applicable,11.0,"Class 1: 6,000 lbs. or less (2,722 kg or less)",12.0,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0.0,No Trailers,99.0,Reported as Unknown,0.0,Not Applicable,0.0,No Rollover,6.0,6 Clock Point,0.0,No or Not Reported,7499.0,Dodge Unknown (light truck),999,Reported as Unknown,58,58 Years,9,Reported as Unknown,1,Male,1,Driver of a Motor Vehicle In-Transport,,,,,0,No Apparent Injury (O),0,No Apparent Injury (O),11,"Front Seat, Left Side",11,"Front Seat, Left Side",99,Reported as Unknown,7,None Used/Not Applicable,20,Not Applicable,7,None Used/Not Applicable,99,Reported as Deployment Unknown,0,Not Ejected,0,Not Ejected,9,Reported as Unknown,0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,9,Reported as Unknown,0,Not Transported for Treatment,0,0,Occupant of a Motor Vehicle
202304647816,1,0,1,70,70,16,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,2,Stratum 2 - Not a MV Occupant Any Injury,137,26.785767508,1,January,22,10:00pm-10:59pm,20,20,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73 Years,73,73 Years,1,Male,1,Male,5,Pedestrian,0.0,Not Applicable,0.0,Not Applicable,1,Possible Injury (C),1,Possible Injury (C),0,Not a Motor Vehicle Occupant,0,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,96,Not a Motor Vehicle Occupant,8,Not a Motor Vehicle Occupant,97,Not a Motor Vehicle Occupant,8,Not Applicable,8,Not Applicable,0,No (Alcohol Not Involved),0,No (Alcohol Not Involved),0,Test Not Given,0,Test Not Given,996,Test Not Given,0,No (drugs not involved),5,EMS Ground,1,13,"Not at Intersection - On Roadway, Crosswalk Availability Unknown"
